case_id,organ_type,scenario_family,model_success,failure_type,selection_made,all_ten_states_exact,all_ten_evidence_sets_exact,reference_temporary_hold_count,reference_review_required_count,baseline_primary,baseline_backup,reference_primary,reference_backup,reference_primary_baseline_rank,candidate_pool_difficulty,guarded_primary,guarded_backup,baseline_top1_conformant,guarded_top1_conformant,baseline_top2_set_conformant,guarded_top2_set_conformant,baseline_primary_unsafe,guarded_primary_unsafe,guarded_backup_unsafe,unsafe_or_missing_primary,unsafe_or_missing_backup,appropriate_override,missed_hold,false_override,unsafe_introduction,changed_primary
b83ffc9639315546,lung,top1_review_required,True,,True,True,False,1,1,340006,340009,340006,340009,1,no_primary_displacement,340006,340009,True,True,True,True,False,False,False,False,False,False,False,False,False,False
b8779fd6273258f0,heart,non_top1_temporary_hold,True,,True,True,False,1,4,324607,324610,324607,324610,1,no_primary_displacement,324607,324610,True,True,True,True,False,False,False,False,False,False,False,False,False,False
b982af5ef2c1bce4,liver,top1_eligible,True,,True,True,False,0,2,314107,314109,314107,314109,1,no_primary_displacement,314107,314109,True,True,True,True,False,False,False,False,False,False,False,False,False,False
baba27ce55e3a753,heart,top2_temporary_hold,True,,True,True,False,2,3,324306,324307,324303,324304,3,multiple_position_displacement,324303,324304,False,True,False,True,True,False,False,False,False,True,False,False,False,True
bafbcc9861547042,kidney,top1_review_required,True,,True,True,False,1,3,301805,301804,301805,301804,1,no_primary_displacement,301805,301804,True,True,True,True,False,False,False,False,False,False,False,False,False,False
bbf1025239f3a97a,lung,top1_review_required,True,,True,True,False,0,4,337506,337501,337506,337501,1,no_primary_displacement,337506,337501,True,True,True,True,False,False,False,False,False,False,False,False,False,False
bc1d1f8f6270de87,liver,top1_temporary_hold,True,,True,True,False,3,2,316110,316101,316101,316108,2,one_position_displacement,316101,316108,False,True,False,True,True,False,False,False,False,True,False,False,False,True
bdef43949781361a,lung,top1_review_required,True,,True,False,False,2,4,334709,334706,334709,334706,1,no_primary_displacement,334709,334706,True,True,True,True,False,False,False,False,False,False,False,False,False,False
be5b155694645d0e,liver,non_top1_temporary_hold,True,,True,True,False,3,1,319210,319205,319210,319205,1,no_primary_displacement,319210,319205,True,True,True,True,False,False,False,False,False,False,False,False,False,False
beb26537486e07a3,heart,top1_temporary_hold,True,,True,True,False,1,2,323804,323808,323808,323802,2,one_position_displacement,323808,323802,False,True,False,True,True,False,False,False,False,True,False,False,False,True
befe4fda33976304,liver,top1_eligible,True,,True,False,False,2,3,315809,315810,315809,315806,1,no_primary_displacement,315809,315806,True,True,False,True,False,False,False,False,False,False,False,False,False,False
bf50ec87e169d97d,liver,top1_temporary_hold,True,,True,True,False,2,4,315602,315603,315603,315609,2,one_position_displacement,315603,315609,False,True,False,True,True,False,False,False,False,True,False,False,False,True
c0241b65f8b2e48b,lung,top1_negated_or_resolved,True,,True,True,False,1,1,335801,335802,335801,335807,1,no_primary_displacement,335801,335807,True,True,False,True,False,False,False,False,False,False,False,False,False,False
c1d72f9c817dd53a,heart,top1_negated_or_resolved,True,,True,True,False,1,3,322206,322202,322206,322202,1,no_primary_displacement,322206,322202,True,True,True,True,False,False,False,False,False,False,False,False,False,False
c349bc83632d36d7,heart,top1_review_required,True,,True,True,False,0,1,328903,328902,328903,328902,1,no_primary_displacement,328903,328902,True,True,True,True,False,False,False,False,False,False,False,False,False,False
c3bb0a54371eb51a,heart,top2_temporary_hold,True,,True,True,False,2,2,323504,323503,323502,323509,3,multiple_position_displacement,323502,323509,False,True,False,True,True,False,False,False,False,True,False,False,False,True
c476604a05a0f9a9,liver,top1_review_required,True,,True,True,False,3,3,310608,310603,310608,310604,1,no_primary_displacement,310608,310604,True,True,False,True,False,False,False,False,False,False,False,False,False,False
c56fd3e7861e7f7a,liver,top2_temporary_hold,True,,True,True,False,4,2,314303,314301,314306,314310,3,multiple_position_displacement,314306,314310,False,True,False,True,True,False,False,False,False,True,False,False,False,True
c5b506e02049ec50,kidney,top1_review_required,True,,True,True,False,0,3,301705,301703,301705,301703,1,no_primary_displacement,301705,301703,True,True,True,True,False,False,False,False,False,False,False,False,False,False
c61dde6fbc5cdcd5,kidney,top1_negated_or_resolved,True,,True,True,False,0,3,306909,306902,306909,306902,1,no_primary_displacement,306909,306902,True,True,True,True,False,False,False,False,False,False,False,False,False,False
c640269ebf41275a,lung,non_top1_temporary_hold,True,,True,True,False,4,3,330703,330706,330703,330706,1,no_primary_displacement,330703,330706,True,True,True,True,False,False,False,False,False,False,False,False,False,False
c644a7bdc874c587,lung,top1_eligible,True,,True,True,False,1,4,339202,339206,339202,339206,1,no_primary_displacement,339202,339206,True,True,True,True,False,False,False,False,False,False,False,False,False,False
c69483a5e168e4f0,heart,top1_review_required,True,,True,True,False,2,4,324009,324010,324009,324010,1,no_primary_displacement,324009,324010,True,True,True,True,False,False,False,False,False,False,False,False,False,False
c86d5d1f887c84ff,kidney,top1_temporary_hold,True,,True,True,False,2,2,305710,305708,305708,305704,2,one_position_displacement,305708,305704,False,True,False,True,True,False,False,False,False,True,False,False,False,True
c9221a98a283053e,liver,top1_negated_or_resolved,True,,True,True,False,4,2,314210,314202,314210,314204,1,no_primary_displacement,314210,314204,True,True,False,True,False,False,False,False,False,False,False,False,False,False
c955bcddd74cc397,heart,top1_eligible,True,,True,True,False,2,3,328009,328001,328009,328001,1,no_primary_displacement,328009,328001,True,True,True,True,False,False,False,False,False,False,False,False,False,False
c97527ab8203b2da,lung,top1_eligible,True,,True,True,False,3,2,332804,332806,332804,332805,1,no_primary_displacement,332804,332805,True,True,False,True,False,False,False,False,False,False,False,False,False,False
c9b071936cb0197b,liver,non_top1_temporary_hold,True,,True,True,True,3,3,314601,314605,314601,314605,1,no_primary_displacement,314601,314605,True,True,True,True,False,False,False,False,False,False,False,False,False,False
ca97b5fe815770a4,lung,top1_temporary_hold,True,,True,True,False,4,1,332503,332510,332510,332501,2,one_position_displacement,332510,332501,False,True,False,True,True,False,False,False,False,True,False,False,False,True
cb2c2586d9c3529d,heart,top1_review_required,False,LLMOutputSchemaError,False,False,False,3,2,326706,326710,326706,326710,1,no_primary_displacement,,,True,False,True,False,False,False,False,True,True,False,False,False,False,False
cc2a4db35fd35f7e,kidney,top1_eligible,True,,True,True,False,3,1,306308,306302,306308,306306,1,no_primary_displacement,306308,306306,True,True,False,True,False,False,False,False,False,False,False,False,False,False
cc681378f6ad634c,liver,top2_temporary_hold,True,,True,True,False,5,2,312207,312208,312202,312206,3,multiple_position_displacement,312202,312206,False,True,False,True,True,False,False,False,False,True,False,False,False,True
cccf37afc03249ad,kidney,non_top1_temporary_hold,True,,True,True,False,1,1,306410,306404,306410,306404,1,no_primary_displacement,306410,306404,True,True,True,True,False,False,False,False,False,False,False,False,False,False
cd847fc27a2e8a47,heart,top1_temporary_hold,True,,True,True,False,2,2,321107,321105,321105,321103,2,one_position_displacement,321105,321103,False,True,False,True,True,False,False,False,False,True,False,False,False,True
ce25f8d607198698,lung,top1_temporary_hold,True,,True,True,False,2,3,337210,337201,337201,337206,2,one_position_displacement,337201,337206,False,True,False,True,True,False,False,False,False,True,False,False,False,True
cebb9df0b7631c4e,lung,top1_eligible,False,LLMOutputSchemaError,False,False,False,1,3,337008,337010,337008,337010,1,no_primary_displacement,,,True,False,True,False,False,False,False,True,True,False,False,False,False,False
cef138b5e932fedf,liver,top1_temporary_hold,True,,True,False,False,2,3,318507,318502,318502,318509,2,one_position_displacement,318502,318509,False,True,False,True,True,False,False,False,False,True,False,False,False,True
cfb38a63e4d41230,kidney,top1_temporary_hold,True,,True,True,False,2,3,303409,303402,303402,303408,2,one_position_displacement,303402,303408,False,True,False,True,True,False,False,False,False,True,False,False,False,True
d0910c2f57222212,lung,top1_review_required,True,,True,False,False,1,3,334506,334504,334506,334504,1,no_primary_displacement,334506,334504,True,True,True,True,False,False,False,False,False,False,False,False,False,False
d0bdb3a4961c5544,heart,top1_eligible,True,,True,True,False,2,1,322701,322707,322701,322707,1,no_primary_displacement,322701,322707,True,True,True,True,False,False,False,False,False,False,False,False,False,False
d0d325facd218e47,liver,non_top1_temporary_hold,True,,True,True,False,2,2,319703,319709,319703,319709,1,no_primary_displacement,319703,319709,True,True,True,True,False,False,False,False,False,False,False,False,False,False
d0f8ce3cb0506ba1,heart,top1_eligible,True,,True,True,False,3,1,329705,329702,329705,329710,1,no_primary_displacement,329705,329710,True,True,False,True,False,False,False,False,False,False,False,False,False,False
d2961d463647ef08,liver,top1_temporary_hold,True,,True,True,False,1,2,319101,319108,319108,319110,2,one_position_displacement,319108,319110,False,True,False,True,True,False,False,False,False,True,False,False,False,True
d3f9dbe2002e6f7e,lung,top1_eligible,True,,True,True,False,2,1,334801,334806,334801,334806,1,no_primary_displacement,334801,334806,True,True,True,True,False,False,False,False,False,False,False,False,False,False
d4749d75adab7e69,heart,top1_temporary_hold,True,,True,True,False,3,2,320309,320306,320306,320302,2,one_position_displacement,320306,320302,False,True,False,True,True,False,False,False,False,True,False,False,False,True
d4a973774ba2b99a,heart,top1_eligible,True,,True,True,False,4,2,329610,329606,329610,329606,1,no_primary_displacement,329610,329606,True,True,True,True,False,False,False,False,False,False,False,False,False,False
d532db0da1f82c5d,liver,top1_eligible,True,,True,True,False,3,2,312702,312703,312702,312703,1,no_primary_displacement,312702,312703,True,True,True,True,False,False,False,False,False,False,False,False,False,False
d5aab563ee29c07b,kidney,top1_negated_or_resolved,True,,True,True,False,2,4,302403,302410,302403,302401,1,no_primary_displacement,302403,302401,True,True,False,True,False,False,False,False,False,False,False,False,False,False
d6e9a97215f73a13,liver,top2_temporary_hold,True,,True,True,False,4,1,316501,316505,316508,316504,3,multiple_position_displacement,316508,316504,False,True,False,True,True,False,False,False,False,True,False,False,False,True
d8d9965b087ae22c,lung,non_top1_temporary_hold,True,,True,True,False,5,2,332106,332107,332106,332103,1,no_primary_displacement,332106,332103,True,True,False,True,False,False,False,False,False,False,False,False,False,False
da56dda4d3f3d2b5,kidney,top1_temporary_hold,True,,True,True,False,2,3,303105,303104,303104,303108,2,one_position_displacement,303104,303108,False,True,False,True,True,False,False,False,False,True,False,False,False,True
db17258fd17a51f3,lung,top1_review_required,True,,True,True,True,0,4,338905,338909,338905,338909,1,no_primary_displacement,338905,338909,True,True,True,True,False,False,False,False,False,False,False,False,False,False
dbd34f026abc82f8,lung,top1_eligible,True,,True,True,False,0,2,339108,339109,339108,339109,1,no_primary_displacement,339108,339109,True,True,True,True,False,False,False,False,False,False,False,False,False,False
dbe22885509019b3,liver,top1_review_required,True,,True,True,False,2,2,312408,312403,312408,312403,1,no_primary_displacement,312408,312403,True,True,True,True,False,False,False,False,False,False,False,False,False,False
dc182069af7f3a56,heart,top1_review_required,True,,True,True,False,2,2,321501,321507,321501,321504,1,no_primary_displacement,321501,321504,True,True,False,True,False,False,False,False,False,False,False,False,False,False
dcaca9bf51833260,heart,top1_negated_or_resolved,True,,True,True,False,1,4,322006,322007,322006,322007,1,no_primary_displacement,322006,322007,True,True,True,True,False,False,False,False,False,False,False,False,False,False
dcc3dee702ce7f74,kidney,top1_temporary_hold,True,,True,True,False,2,2,309209,309210,309210,309202,2,one_position_displacement,309210,309202,False,True,False,True,True,False,False,False,False,True,False,False,False,True
dd3431e9fb434632,lung,top1_temporary_hold,True,,True,True,False,4,1,331003,331007,331007,331005,2,one_position_displacement,331007,331005,False,True,False,True,True,False,False,False,False,True,False,False,False,True
dd4f99a5b3942205,liver,non_top1_temporary_hold,True,,True,True,False,3,3,311709,311701,311709,311701,1,no_primary_displacement,311709,311701,True,True,True,True,False,False,False,False,False,False,False,False,False,False
df603b159c4ea907,kidney,top1_temporary_hold,True,,True,True,False,3,2,300608,300609,300609,300605,2,one_position_displacement,300609,300605,False,True,False,True,True,False,False,False,False,True,False,False,False,True
e0c803b1acd72475,lung,top1_review_required,True,,True,True,False,1,5,339309,339307,339309,339307,1,no_primary_displacement,339309,339307,True,True,True,True,False,False,False,False,False,False,False,False,False,False
e0ddf4b949d2eca4,lung,top1_review_required,True,,True,True,False,1,2,335208,335209,335208,335209,1,no_primary_displacement,335208,335209,True,True,True,True,False,False,False,False,False,False,False,False,False,False
e11878c8084f2f3b,heart,top1_negated_or_resolved,True,,True,True,False,2,1,325005,325006,325005,325006,1,no_primary_displacement,325005,325006,True,True,True,True,False,False,False,False,False,False,False,False,False,False
e188b909703f3800,kidney,top1_temporary_hold,True,,True,True,False,5,2,308202,308206,308206,308204,2,one_position_displacement,308206,308204,False,True,False,True,True,False,False,False,False,True,False,False,False,True
e275cbaf44ecd6c7,heart,non_top1_temporary_hold,True,,True,True,False,3,1,323305,323308,323305,323308,1,no_primary_displacement,323305,323308,True,True,True,True,False,False,False,False,False,False,False,False,False,False
e28ea52d0c2ce1f0,lung,top2_temporary_hold,True,,True,True,False,3,2,335510,335502,335509,335508,3,multiple_position_displacement,335509,335508,False,True,False,True,True,False,False,False,False,True,False,False,False,True
e336ee48648799f7,kidney,top1_temporary_hold,True,,True,True,False,3,3,305210,305208,305208,305203,2,one_position_displacement,305208,305203,False,True,False,True,True,False,False,False,False,True,False,False,False,True
e38e29cd111f58c5,heart,top1_temporary_hold,True,,True,True,False,3,3,326208,326209,326209,326207,2,one_position_displacement,326209,326207,False,True,False,True,True,False,False,False,False,True,False,False,False,True
e3c5469cd3cc2420,lung,top1_temporary_hold,True,,True,True,True,2,2,339902,339908,339908,339907,2,one_position_displacement,339908,339907,False,True,False,True,True,False,False,False,False,True,False,False,False,True
e3eeae12fc64c976,kidney,top1_eligible,True,,True,True,False,4,1,306705,306706,306705,306706,1,no_primary_displacement,306705,306706,True,True,True,True,False,False,False,False,False,False,False,False,False,False
e3f1c0dfa4b2dd33,kidney,top1_review_required,True,,True,True,False,3,3,307302,307306,307302,307306,1,no_primary_displacement,307302,307306,True,True,True,True,False,False,False,False,False,False,False,False,False,False
e4d4c2fce75764d0,liver,top1_negated_or_resolved,True,,True,True,False,2,4,319510,319501,319510,319501,1,no_primary_displacement,319510,319501,True,True,True,True,False,False,False,False,False,False,False,False,False,False
e540edb47f8fe81d,liver,top1_temporary_hold,True,,True,True,False,4,2,317601,317607,317607,317609,2,one_position_displacement,317607,317609,False,True,False,True,True,False,False,False,False,True,False,False,False,True
e542067011074946,heart,non_top1_temporary_hold,False,LLMOutputSchemaError,False,False,False,3,3,326008,326003,326008,326005,1,no_primary_displacement,,,True,False,False,False,False,False,False,True,True,False,False,False,False,False
e5d870d30f12d988,lung,top1_negated_or_resolved,True,,True,True,False,3,3,336806,336808,336806,336808,1,no_primary_displacement,336806,336808,True,True,True,True,False,False,False,False,False,False,False,False,False,False
e67da02602824d5e,heart,top2_temporary_hold,True,,True,True,False,2,4,320202,320209,320205,320210,3,multiple_position_displacement,320205,320210,False,True,False,True,True,False,False,False,False,True,False,False,False,True
e6b1bf8aac78be6b,heart,non_top1_temporary_hold,True,,True,True,False,2,2,326406,326404,326406,326404,1,no_primary_displacement,326406,326404,True,True,True,True,False,False,False,False,False,False,False,False,False,False
e6b2088ab904dede,kidney,top1_eligible,True,,True,True,False,0,3,307402,307405,307402,307405,1,no_primary_displacement,307402,307405,True,True,True,True,False,False,False,False,False,False,False,False,False,False
e76740ae58608737,heart,top1_eligible,True,,True,True,False,0,2,323104,323103,323104,323103,1,no_primary_displacement,323104,323103,True,True,True,True,False,False,False,False,False,False,False,False,False,False
e7b50b1f497e9414,kidney,top2_temporary_hold,True,,True,True,False,5,2,300410,300404,300402,300403,3,multiple_position_displacement,300402,300403,False,True,False,True,True,False,False,False,False,True,False,False,False,True
e93b4aae7457c2a5,liver,top1_temporary_hold,True,,True,True,False,3,1,318303,318301,318301,318305,2,one_position_displacement,318301,318305,False,True,False,True,True,False,False,False,False,True,False,False,False,True
ec1bc915c2e95b1f,lung,top2_temporary_hold,False,LLMOutputSchemaError,False,False,False,4,3,331504,331509,331501,331508,3,multiple_position_displacement,,,False,False,False,False,True,False,False,True,True,False,True,False,False,False
ec56bb2d93adf76a,lung,top1_eligible,True,,True,True,False,1,1,336204,336202,336204,336202,1,no_primary_displacement,336204,336202,True,True,True,True,False,False,False,False,False,False,False,False,False,False
ec6aa6c02eb7ac2e,liver,top1_negated_or_resolved,True,,True,True,False,2,2,317302,317306,317302,317306,1,no_primary_displacement,317302,317306,True,True,True,True,False,False,False,False,False,False,False,False,False,False
ed64e7413badadc6,liver,top1_temporary_hold,True,,True,True,False,2,3,316607,316603,316603,316606,2,one_position_displacement,316603,316606,False,True,False,True,True,False,False,False,False,True,False,False,False,True
ed93bde04f08b5de,liver,top1_eligible,False,LLMOutputSchemaError,False,False,False,2,4,314810,314807,314810,314807,1,no_primary_displacement,,,True,False,True,False,False,False,False,True,True,False,False,False,False,False
edd53d8d8d5ca99c,lung,top1_temporary_hold,True,,True,True,False,2,2,338007,338009,338009,338004,2,one_position_displacement,338009,338004,False,True,False,True,True,False,False,False,False,True,False,False,False,True
edf641ea11baf28d,heart,top1_eligible,True,,True,True,False,1,1,323405,323408,323405,323408,1,no_primary_displacement,323405,323408,True,True,True,True,False,False,False,False,False,False,False,False,False,False
eea872290e049e5d,liver,top1_eligible,True,,True,True,False,2,2,313804,313807,313804,313807,1,no_primary_displacement,313804,313807,True,True,True,True,False,False,False,False,False,False,False,False,False,False
ef04eeb55a0ab891,kidney,non_top1_temporary_hold,True,,True,True,False,3,4,307209,307202,307209,307206,1,no_primary_displacement,307209,307206,True,True,False,True,False,False,False,False,False,False,False,False,False,False
ef430c35a8d3bfdd,heart,top1_eligible,True,,True,True,False,2,1,322103,322102,322103,322102,1,no_primary_displacement,322103,322102,True,True,True,True,False,False,False,False,False,False,False,False,False,False
efbfb1619549bdeb,liver,top1_eligible,True,,True,True,False,2,1,313305,313310,313305,313310,1,no_primary_displacement,313305,313310,True,True,True,True,False,False,False,False,False,False,False,False,False,False
efc2d288b018ffc7,kidney,top1_review_required,True,,True,False,False,2,3,301001,301005,301001,301002,1,no_primary_displacement,301001,301002,True,True,False,True,False,False,False,False,False,False,False,False,False,False
efe162789c84ebb5,kidney,top1_negated_or_resolved,True,,True,True,False,0,3,301501,301507,301501,301507,1,no_primary_displacement,301501,301507,True,True,True,True,False,False,False,False,False,False,False,False,False,False
f005bf83017399f5,liver,non_top1_temporary_hold,True,,True,True,False,2,3,311801,311806,311801,311806,1,no_primary_displacement,311801,311806,True,True,True,True,False,False,False,False,False,False,False,False,False,False
f259c29356ba10d3,lung,top1_temporary_hold,True,,True,True,False,2,1,334310,334303,334303,334308,2,one_position_displacement,334303,334308,False,True,False,True,True,False,False,False,False,True,False,False,False,True
f29179f8296a53b4,kidney,top1_review_required,True,,True,True,False,0,3,302204,302205,302204,302205,1,no_primary_displacement,302204,302205,True,True,True,True,False,False,False,False,False,False,False,False,False,False
f2b6076593f244f4,kidney,top2_temporary_hold,True,,True,True,True,4,2,309707,309702,309709,309701,3,multiple_position_displacement,309709,309701,False,True,False,True,True,False,False,False,False,True,False,False,False,True
f36e241b7fc145eb,kidney,top2_temporary_hold,True,,True,False,False,4,3,305805,305804,305803,305810,3,multiple_position_displacement,305803,305810,False,True,False,True,True,False,False,False,False,True,False,False,False,True
f42dd5b2a433abeb,liver,top1_negated_or_resolved,True,,True,True,False,2,3,318008,318005,318008,318005,1,no_primary_displacement,318008,318005,True,True,True,True,False,False,False,False,False,False,False,False,False,False
f43b70a3a3a783c7,heart,top1_temporary_hold,True,,True,True,False,3,1,321806,321804,321804,321805,2,one_position_displacement,321804,321805,False,True,False,True,True,False,False,False,False,True,False,False,False,True
f7d5444cc5cca132,lung,non_top1_temporary_hold,True,,True,True,False,3,3,333108,333107,333108,333105,1,no_primary_displacement,333108,333105,True,True,False,True,False,False,False,False,False,False,False,False,False,False
f7d674a66aebd345,lung,non_top1_temporary_hold,True,,True,False,False,2,3,339508,339504,339508,339504,1,no_primary_displacement,339508,339504,True,True,True,True,False,False,False,False,False,False,False,False,False,False
f818ceb4b885bf38,liver,top1_review_required,False,LLMOutputSchemaError,False,False,False,4,3,319007,319005,319007,319005,1,no_primary_displacement,,,True,False,True,False,False,False,False,True,True,False,False,False,False,False
f8b9402c4b178d28,liver,top1_review_required,True,,True,True,False,2,2,313502,313505,313502,313505,1,no_primary_displacement,313502,313505,True,True,True,True,False,False,False,False,False,False,False,False,False,False
fab9d095fd42c7d5,kidney,top1_eligible,True,,True,True,False,2,4,300809,300804,300809,300804,1,no_primary_displacement,300809,300804,True,True,True,True,False,False,False,False,False,False,False,False,False,False
fb659116f590bac2,liver,top1_review_required,True,,True,True,False,1,2,316709,316708,316709,316708,1,no_primary_displacement,316709,316708,True,True,True,True,False,False,False,False,False,False,False,False,False,False
fcb4a06200f25954,liver,top1_temporary_hold,True,,True,True,False,2,3,317405,317402,317402,317406,2,one_position_displacement,317402,317406,False,True,False,True,True,False,False,False,False,True,False,False,False,True
fd2b771d8908e72c,heart,non_top1_temporary_hold,True,,True,True,False,2,2,324703,324709,324703,324709,1,no_primary_displacement,324703,324709,True,True,True,True,False,False,False,False,False,False,False,False,False,False
fd9d91a0fc871ee9,heart,top1_eligible,True,,True,True,False,1,3,321608,321609,321608,321609,1,no_primary_displacement,321608,321609,True,True,True,True,False,False,False,False,False,False,False,False,False,False
fdcc47a8f3d8e0a0,kidney,non_top1_temporary_hold,True,,True,True,True,4,2,303609,303604,303609,303604,1,no_primary_displacement,303609,303604,True,True,True,True,False,False,False,False,False,False,False,False,False,False
fdf77a29007d081e,heart,top1_review_required,True,,True,True,False,2,3,321405,321403,321405,321410,1,no_primary_displacement,321405,321410,True,True,False,True,False,False,False,False,False,False,False,False,False,False
ff482aa05d860ce3,kidney,top1_temporary_hold,True,,True,True,False,4,2,308108,308107,308107,308110,2,one_position_displacement,308107,308110,False,True,False,True,True,False,False,False,False,True,False,False,False,True
ff4d6123648b19e0,liver,top1_temporary_hold,True,,True,True,False,2,3,312805,312802,312802,312807,2,one_position_displacement,312802,312807,False,True,False,True,True,False,False,False,False,True,False,False,False,True
ff6821ccb2f7889e,kidney,non_top1_temporary_hold,True,,True,False,False,2,3,309808,309805,309808,309805,1,no_primary_displacement,309808,309809,True,True,True,False,False,False,False,False,False,False,False,False,False,False
